Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
2255,192.168.50.6-4.2.2.4-49766-53-17,192.168.50.6,49766,4.2.2.4,53,17,05:51.8,20607,2,2,76,204,38,38,38,0,102,102,102,0,13587.61586,194.108798,6869,11892.26084,20601,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,97.05439899,97.05439899,38,102,63.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,79.5,38,102,64,0,0,0,0,0,0,2,76,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
5261,192.168.50.6-54.192.49.33-57126-443-6,192.168.50.6,57126,54.192.49.33,443,6,05:51.9,189753,82,80,7094,120826,970,0,86.51219512,209.9875507,2920,0,1510.325,1042.967684,674139.5393,853.7414428,1178.590062,4931.822104,36912,0,189753,2342.62963,7088.93758,40632,0,152740,1933.417722,6944.712018,41667,0,0,0,0,0,1664,1624,432.1407303,421.6007125,0,2920,784.7852761,1031.051649,1063067.503,0,0,0,0,1,0,0,0,0,789.6296296,86.51219512,1510.325,1664,0,0,0,0,0,0,82,7094,80,120826,8192,138,28,20,0,0,0,0,0,0,0,0,0,0,BENIGN
162,192.168.50.6-54.192.49.33-57127-443-6,192.168.50.6,57127,54.192.49.33,443,6,05:51.9,127745,18,15,1705,14720,517,0,94.72222222,168.2193266,2920,0,981.3333333,1147.892022,128576.4609,258.3271361,3992.03125,10324.68327,36975,1,127745,7514.411765,14002.35484,40378,1,90520,6465.714286,15716.95691,43603,2,0,0,0,0,384,324,140.9057106,117.4214255,0,2920,483.0882353,880.7753254,775765.1738,0,0,0,0,1,0,0,0,0,497.7272727,94.72222222,981.3333333,384,0,0,0,0,0,0,18,1705,15,14720,8192,119,7,20,0,0,0,0,0,0,0,0,0,0,BENIGN
166,192.168.50.6-54.192.49.33-57128-443-6,192.168.50.6,57128,54.192.49.33,443,6,05:51.9,135503,16,14,1705,14720,517,0,106.5625,175.2852794,2920,0,1051.428571,1269.332454,121215.0284,221.3973122,4672.517241,11856.22456,38782,1,135503,9033.533333,16082.22373,41920,1,96399,7415.307692,17478.50942,47623,1,0,0,0,0,344,304,118.0785665,103.3187457,0,2920,529.8387097,972.3280344,945421.8065,0,0,0,0,1,0,0,0,0,547.5,106.5625,1051.428571,344,0,0,0,0,0,0,16,1705,14,14720,8192,119,7,20,0,0,0,0,0,0,0,0,0,0,BENIGN
164,192.168.50.6-54.192.49.33-57129-443-6,192.168.50.6,57129,54.192.49.33,443,6,05:51.9,131572,16,15,1705,14720,517,0,106.5625,175.2852794,2920,0,981.3333333,1124.857621,124836.5914,235.6124403,4385.733333,11024.33217,37332,0,131572,8771.466667,15044.90561,40071,0,93895,6706.785714,16474.82308,45687,1,0,0,0,0,344,324,121.6064208,114.0060195,0,2920,513.28125,886.6648359,786174.5313,0,0,0,0,1,0,0,0,0,529.8387097,106.5625,981.3333333,344,0,0,0,0,0,0,16,1705,15,14720,8192,119,7,20,0,0,0,0,0,0,0,0,0,0,BENIGN
4989,192.168.50.6-4.2.2.4-62396-53-17,192.168.50.6,62396,4.2.2.4,53,17,05:51.9,20556,2,2,76,204,38,38,38,0,102,102,102,0,13621.32711,194.5903872,6852,11863.68202,20551,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,97.29519362,97.29519362,38,102,63.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,79.5,38,102,64,0,0,0,0,0,0,2,76,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
160,192.168.50.6-54.192.49.33-57130-443-6,192.168.50.6,57130,54.192.49.33,443,6,05:51.9,124735,16,14,1705,14720,517,0,106.5625,175.2852794,2920,0,1051.428571,1269.332454,131679.1598,240.5098809,4301.206897,10930.10594,36628,1,124735,8315.666667,14892.80582,39695,1,87711,6747,15861.98179,43639,2,0,0,0,0,344,304,128.2719365,112.2379444,0,2920,529.8387097,972.3280344,945421.8065,0,0,0,0,1,0,0,0,0,547.5,106.5625,1051.428571,344,0,0,0,0,0,0,16,1705,14,14720,8192,119,7,20,0,0,0,0,0,0,0,0,0,0,BENIGN
1212,192.168.50.6-8.8.8.8-62396-53-17,192.168.50.6,62396,8.8.8.8,53,17,05:51.9,61854,2,2,76,204,38,38,38,0,102,102,102,0,4526.78889,64.66841271,20618,35706.2274,61848,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,32.33420636,32.33420636,38,102,63.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,79.5,38,102,64,0,0,0,0,0,0,2,76,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
10125,192.168.50.6-4.2.2.4-62577-53-17,192.168.50.6,62577,4.2.2.4,53,17,05:51.9,21622,2,2,76,238,38,38,38,0,119,119,119,0,14522.24586,184.9967626,7207.333333,12479.1374,21617,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,40,92.49838128,92.49838128,38,119,70.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,88,38,119,64,0,0,0,0,0,0,2,76,2,238,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
5724,192.168.50.6-54.192.49.33-57131-443-6,192.168.50.6,57131,54.192.49.33,443,6,05:51.9,7265148,2,8,0,0,0,0,0,0,0,0,0,0,0,1.376434451,807238.6667,1425196.706,4079986,3,3,3,0,3,3,7227776,1032539.429,1562574.449,4079986,3,0,0,0,0,64,256,0.27528689,1.101147561,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,64,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
161,192.168.50.6-54.192.49.33-57130-443-6,192.168.50.6,57130,54.192.49.33,443,6,05:52.0,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,3.10E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,0,0,1,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
163,192.168.50.6-54.192.49.33-57127-443-6,192.168.50.6,57127,54.192.49.33,443,6,05:52.0,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,3.10E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,0,0,1,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
168,192.168.50.6-54.192.49.33-57130-443-6,54.192.49.33,443,192.168.50.6,57130,6,05:52.0,33934,3,2,76,0,38,0,25.33333333,21.93931023,0,0,0,0,2239.641657,147.3448459,8483.5,16859.825,33773,2,33934,16967,23992.13309,33932,2,2,2,0,2,2,1,0,0,0,60,40,88.40690753,58.93793835,0,38,19,20.81345719,433.2,0,0,1,0,0,1,0,0,0,22.8,25.33333333,0,60,0,0,0,0,0,0,3,76,2,0,123,0,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
165,192.168.50.6-54.192.49.33-57129-443-6,192.168.50.6,57129,54.192.49.33,443,6,05:52.0,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,3.10E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,0,0,1,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
169,192.168.50.6-54.192.49.33-57127-443-6,54.192.49.33,443,192.168.50.6,57127,6,05:52.0,30656,3,2,76,0,38,0,25.33333333,21.93931023,0,0,0,0,2479.123173,163.1002088,7664,15224.82545,30501,2,30656,15328,21674.23706,30654,2,3,3,0,3,3,1,0,0,0,60,40,97.86012526,65.24008351,0,38,19,20.81345719,433.2,0,0,1,0,0,1,0,0,0,22.8,25.33333333,0,60,0,0,0,0,0,0,3,76,2,0,123,0,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
170,192.168.50.6-54.192.49.33-57129-443-6,54.192.49.33,443,192.168.50.6,57129,6,05:52.0,34622,3,2,76,0,38,0,25.33333333,21.93931023,0,0,0,0,2195.136041,144.4168448,8655.5,17244.38669,34522,3,34622,17311,24477.20834,34619,3,3,3,0,3,3,1,0,0,0,60,40,86.65010687,57.76673791,0,38,19,20.81345719,433.2,0,0,1,0,0,1,0,0,0,22.8,25.33333333,0,60,0,0,0,0,0,0,3,76,2,0,123,0,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
167,192.168.50.6-54.192.49.33-57128-443-6,192.168.50.6,57128,54.192.49.33,443,6,05:52.0,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,3.10E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,0,0,1,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
171,192.168.50.6-54.192.49.33-57128-443-6,54.192.49.33,443,192.168.50.6,57128,6,05:52.0,37991,3,2,76,0,38,0,25.33333333,21.93931023,0,0,0,0,2000.473796,131.6101182,9497.75,18956.18408,37932,1,37991,18995.5,26862.27951,37990,1,2,2,0,2,2,1,0,0,0,60,40,78.96607091,52.64404727,0,38,19,20.81345719,433.2,0,0,1,0,0,1,0,0,0,22.8,25.33333333,0,60,0,0,0,0,0,0,3,76,2,0,123,0,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
8538,192.168.50.6-4.2.2.4-50454-53-17,192.168.50.6,50454,4.2.2.4,53,17,05:53.0,20691,2,2,86,242,43,43,43,0,121,121,121,0,15852.30293,193.3207675,6897,11940.75827,20685,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,96.66038374,96.66038374,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43,121,64,0,0,0,0,0,0,2,86,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
13845,192.168.50.6-4.2.2.4-51152-53-17,192.168.50.6,51152,4.2.2.4,53,17,05:53.0,20621,2,2,86,118,43,43,43,0,59,59,59,0,9892.8277,193.9770137,6873.666667,11901.20978,20616,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,64,96.98850686,96.98850686,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43,59,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
11061,192.168.50.6-4.2.2.4-53949-53-17,192.168.50.6,53949,4.2.2.4,53,17,05:53.1,20678,2,2,86,242,43,43,43,0,121,121,121,0,15862.26908,193.4423058,6892.666667,11934.11875,20673,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,64,96.72115292,96.72115292,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43,121,64,0,0,0,0,0,0,2,86,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
174,192.168.50.6-204.154.111.131-57132-443-6,192.168.50.6,57132,204.154.111.131,443,6,05:53.6,76518,14,14,4442,10291,1578,0,317.2857143,564.1272945,2920,0,735.0714286,992.9440657,192542.9311,365.9269714,2834,6781.933126,21555,1,50991,3922.384615,7952.774542,21760,2,55338,4256.769231,9362.508248,26320,1,0,0,0,0,304,288,182.9634857,182.9634857,0,2920,508.0344828,811.5998083,658694.2488,0,0,0,0,1,0,0,0,1,526.1785714,317.2857143,735.0714286,304,0,0,0,0,0,0,14,4442,14,10291,8192,32120,6,20,0,0,0,0,0,0,0,0,0,0,BENIGN
175,192.168.50.6-204.154.111.131-57132-443-6,204.154.111.131,443,192.168.50.6,57132,6,05:53.7,1,2,0,431,0,400,31,215.5,260.9224023,0,0,0,0,4.31E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,31,400,277,213.0422493,45387,0,0,1,0,0,1,0,0,0,415.5,215.5,0,40,0,0,0,0,0,0,2,431,0,0,32120,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
176,192.168.50.6-204.154.111.131-57132-443-6,192.168.50.6,57132,204.154.111.131,443,6,05:53.7,285,3,0,0,0,0,0,0,0,0,0,0,0,0,10526.31579,142.5,197.282792,282,3,285,142.5,197.282792,282,3,0,0,0,0,0,0,0,0,0,60,0,10526.31579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,62975,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
1113,192.168.50.6-204.154.111.131-57132-443-6,192.168.50.6,57132,204.154.111.131,443,6,05:53.7,21202,1,2,0,0,0,0,0,0,0,0,0,0,0,141.4960853,10601,14987.83533,21199,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,47.16536176,94.33072352,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,62975,32120,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
177,192.168.50.6-204.154.111.114-57133-443-6,192.168.50.6,57133,204.154.111.114,443,6,05:53.7,77787,14,14,4420,10291,1567,0,315.7142857,560.3467921,2920,0,735.0714286,992.9440657,189119.0045,359.9573193,2881,6784.467232,21527,1,51252,3942.461538,7967.776317,21803,2,56554,4350.307692,9358.834003,26300,1,0,0,0,0,304,296,179.9786597,179.9786597,0,2920,507.2758621,810.5682705,657020.9212,0,0,0,0,1,0,0,0,1,525.3928571,315.7142857,735.0714286,304,0,0,0,0,0,0,14,4420,14,10291,8192,12,6,20,0,0,0,0,0,0,0,0,0,0,BENIGN
178,192.168.50.6-204.154.111.114-57133-443-6,204.154.111.114,443,192.168.50.6,57133,6,05:53.8,1,2,0,431,0,400,31,215.5,260.9224023,0,0,0,0,4.31E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,31,400,277,213.0422493,45387,0,0,1,0,0,1,0,0,0,415.5,215.5,0,40,0,0,0,0,0,0,2,431,0,0,12,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
179,192.168.50.6-204.154.111.114-57133-443-6,192.168.50.6,57133,204.154.111.114,443,6,05:53.8,297,3,0,0,0,0,0,0,0,0,0,0,0,0,10101.0101,148.5,207.1822869,295,2,297,148.5,207.1822869,295,2,0,0,0,0,0,0,0,0,0,60,0,10101.0101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,251,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
1256,192.168.50.6-204.154.111.114-57133-443-6,192.168.50.6,57133,204.154.111.114,443,6,05:53.8,21156,1,2,0,0,0,0,0,0,0,0,0,0,0,141.8037436,10578,14956.72264,21154,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,47.26791454,94.53582908,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,251,12,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
14634,192.168.50.6-4.2.2.4-62611-53-17,192.168.50.6,62611,4.2.2.4,53,17,05:54.6,20673,2,2,86,242,43,43,43,0,121,121,121,0,15866.10555,193.4890921,6891,11931.232,20668,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,40,40,96.74454603,96.74454603,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43,121,40,0,0,0,0,0,0,2,86,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
180,192.168.50.6-204.154.111.131-57134-443-6,192.168.50.6,57134,204.154.111.131,443,6,05:54.6,88728,10,11,4574,1144,1719,0,457.4,695.8252015,400,0,104,155.7908855,64444.1439,236.6783879,4436.4,9247.875798,25757,1,60098,6677.555556,11157.44705,26290,2,63080,6308,12535.67405,31742,1,0,0,0,0,224,228,112.7039942,123.9743937,0,1719,259.9090909,503.5694409,253582.1818,0,0,0,0,1,0,0,0,1,272.2857143,457.4,104,224,0,0,0,0,0,0,10,4574,11,1144,8192,33580,6,20,0,0,0,0,0,0,0,0,0,0,BENIGN
1801,192.168.50.6-4.2.2.4-52759-53-17,192.168.50.6,52759,4.2.2.4,53,17,05:54.6,20654,2,2,86,118,43,43,43,0,59,59,59,0,9877.0214,193.6670863,6884.666667,11919.39631,20648,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,96.83354314,96.83354314,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43,59,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
9010,192.168.50.6-4.2.2.4-62922-53-17,192.168.50.6,62922,4.2.2.4,53,17,05:54.7,20826,2,2,86,242,43,43,43,0,121,121,121,0,15749.54384,192.0676078,6942,12019.56659,20821,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,40,40,96.0338039,96.0338039,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43,121,40,0,0,0,0,0,0,2,86,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
182,192.168.50.6-204.154.111.114-57135-443-6,192.168.50.6,57135,204.154.111.114,443,6,05:54.7,82900,10,8,4556,713,1710,0,455.6,692.1999069,400,0,89.125,139.988201,63558.50422,217.1290712,4876.470588,9591.078935,24884,2,54934,6103.777778,10894.80488,25366,2,58022,8288.857143,13145.41173,27580,2,0,0,0,0,224,168,120.6272618,96.50180941,0,1710,277.3157895,533.725174,284862.5614,0,0,0,0,1,0,0,0,0,292.7222222,455.6,89.125,224,0,0,0,0,0,0,10,4556,8,713,8192,33580,6,20,0,0,0,0,0,0,0,0,0,0,BENIGN
181,192.168.50.6-204.154.111.131-57134-443-6,204.154.111.131,443,192.168.50.6,57134,6,05:54.7,510,1,3,0,0,0,0,0,0,0,0,0,0,0,7843.137255,170,157.5531656,316,3,0,0,0,0,0,319,159.5,221.3244225,316,3,0,0,0,0,20,60,1960.784314,5882.352941,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,33580,63668,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
13460,192.168.50.6-204.154.111.131-57134-443-6,192.168.50.6,57134,204.154.111.131,443,6,05:54.7,25559,1,2,0,0,0,0,0,0,0,0,0,0,0,117.3754842,12779.5,18068.69958,25556,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,39.12516139,78.25032278,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,63668,33580,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
183,192.168.50.6-204.154.111.114-57135-443-6,204.154.111.114,443,192.168.50.6,57135,6,05:54.8,1,2,0,431,0,400,31,215.5,260.9224023,0,0,0,0,4.31E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,31,400,277,213.0422493,45387,0,0,1,0,0,1,0,0,0,415.5,215.5,0,40,0,0,0,0,0,0,2,431,0,0,33580,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
184,192.168.50.6-204.154.111.114-57135-443-6,192.168.50.6,57135,204.154.111.114,443,6,05:54.8,343,3,0,0,0,0,0,0,0,0,0,0,0,0,8746.355685,171.5,239.7091988,341,2,343,171.5,239.7091988,341,2,0,0,0,0,0,0,0,0,0,60,0,8746.355685,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,63668,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
12584,192.168.50.6-204.154.111.114-57135-443-6,192.168.50.6,57135,204.154.111.114,443,6,05:54.8,24753,1,2,0,0,0,0,0,0,0,0,0,0,0,121.1974306,12376.5,17498.77151,24750,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,40.39914354,80.79828708,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,63668,33580,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
186,192.168.50.6-74.208.236.171-57094-80-6,192.168.50.6,57094,74.208.236.171,80,6,05:55.0,54809,1,1,0,0,0,0,0,0,0,0,0,0,0,36.49035742,54809,0,54809,54809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.24517871,18.24517871,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,256,1825,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
1378,192.168.50.6-74.208.236.171-57094-80-6,74.208.236.171,80,192.168.50.6,57094,6,05:55.0,202,1,2,0,0,0,0,0,0,0,0,0,0,0,14851.48515,101,138.5929291,199,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,4950.49505,9900.990099,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,1825,256,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
4216,192.168.50.6-4.2.2.4-54276-53-17,192.168.50.6,54276,4.2.2.4,53,17,05:55.3,20656,2,2,82,238,41,41,41,0,119,119,119,0,15491.86677,193.6483346,6885.333333,11920.55101,20650,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,96.82416731,96.82416731,41,119,72.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,90.25,41,119,64,0,0,0,0,0,0,2,82,2,238,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
12252,192.168.50.6-4.2.2.4-64041-53-17,192.168.50.6,64041,4.2.2.4,53,17,05:55.3,20593,2,2,82,238,41,41,41,0,119,119,119,0,15539.26091,194.2407614,6864.333333,11884.17794,20587,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,97.12038071,97.12038071,41,119,72.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,90.25,41,119,64,0,0,0,0,0,0,2,82,2,238,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
187,192.168.50.6-204.154.111.111-57136-443-6,192.168.50.6,57136,204.154.111.111,443,6,05:55.3,81261,10,10,4006,1816,1435,0,400.6,582.4685399,879,0,181.6,274.5231016,71645.68489,246.1205252,4276.894737,9447.070956,25511,2,53883,5987,11235.83477,25975,3,55760,6195.555556,11756.43312,27106,2,0,0,0,0,224,208,123.0602626,123.0602626,0,1435,277.2380952,450.1223061,202610.0905,0,0,0,0,1,0,0,0,1,291.1,400.6,181.6,224,0,0,0,0,0,0,10,4006,10,1816,8192,33005,6,20,0,0,0,0,0,0,0,0,0,0,BENIGN
190,192.168.50.6-204.154.111.134-57137-443-6,192.168.50.6,57137,204.154.111.134,443,6,05:55.3,80960,10,9,3986,1475,1425,0,398.6,578.5240224,1162,0,163.8888889,379.0169668,67453.06324,234.6837945,4497.777778,9410.663136,24956,1,53694,5966,11140.4943,26192,2,56093,7011.625,12268.06441,27127,1,0,0,0,0,224,188,123.5177866,111.1660079,0,1425,273.05,486.7113567,236887.9447,0,0,0,0,1,0,0,0,0,287.4210526,398.6,163.8888889,224,0,0,0,0,0,0,10,3986,9,1475,8192,32775,6,20,0,0,0,0,0,0,0,0,0,0,BENIGN
188,192.168.50.6-204.154.111.111-57136-443-6,204.154.111.111,443,192.168.50.6,57136,6,05:55.4,1,2,0,910,0,879,31,455,599.6265504,0,0,0,0,9.10E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,31,879,596.3333333,489.5930283,239701.3333,0,0,1,0,0,1,0,0,0,894.5,455,0,40,0,0,0,0,0,0,2,910,0,0,33005,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
189,192.168.50.6-204.154.111.111-57136-443-6,192.168.50.6,57136,204.154.111.111,443,6,05:55.4,222,3,0,0,0,0,0,0,0,0,0,0,0,0,13513.51351,111,152.7350647,219,3,222,111,152.7350647,219,3,0,0,0,0,0,0,0,0,0,60,0,13513.51351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,62877,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
14465,192.168.50.6-204.154.111.111-57136-443-6,192.168.50.6,57136,204.154.111.111,443,6,05:55.4,25437,1,2,0,0,0,0,0,0,0,0,0,0,0,117.9384361,12718.5,17982.43255,25434,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,39.31281205,78.62562409,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,62877,33005,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
191,192.168.50.6-204.154.111.134-57137-443-6,204.154.111.134,443,192.168.50.6,57137,6,05:55.4,2,3,0,1193,0,1162,0,397.6666667,662.1135351,0,0,0,0,5.97E+08,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,60,0,1500000,0,0,1162,588.75,662.0530568,438314.25,0,0,1,0,0,1,0,0,0,785,397.6666667,0,60,0,0,0,0,0,0,3,1193,0,0,32775,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
192,192.168.50.6-204.154.111.134-57137-443-6,192.168.50.6,57137,204.154.111.134,443,6,05:55.4,185,3,0,0,0,0,0,0,0,0,0,0,0,0,16216.21622,92.5,126.5721138,182,3,185,92.5,126.5721138,182,3,0,0,0,0,0,0,0,0,0,60,0,16216.21622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,62906,-1,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
