Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
337,192.168.50.9-52.85.89.10-60052-443-6,192.168.50.9,60052,52.85.89.10,443,6,09:26.5,115392711,42,39,2181,13736,517,0,51.92857143,142.047981,2896,0,352.2051282,690.2457678,137.9376554,0.70195075,1442408.887,3529882.526,10205072,0,115392711,2814456.366,4566710.223,10243995,1,112678663,2965227.974,4702713.669,10243984,0,0,0,0,0,1360,1264,0.363974463,0.337976287,0,2896,194.1097561,506.6651317,256709.5557,0,0,0,0,1,0,0,0,0,196.5061728,51.92857143,352.2051282,1360,0,0,0,0,0,0,42,2181,39,13736,29200,122,7,32,47198,27080.93113,128849,38869,10196298.55,14321.77186,10205072,10153630,0,0,BENIGN
80,192.168.50.9-52.85.89.10-60054-443-6,192.168.50.9,60054,52.85.89.10,443,6,09:26.5,5739492,18,13,1317,12418,517,0,73.16666667,166.4385596,2896,0,955.2307692,926.3261803,2393.068934,5.401174877,191316.4,1015879.969,5569548,1,5739492,337617.1765,1348432.686,5569548,1,87697,7308.083333,16344.11434,43792,2,0,0,0,0,592,432,3.136166058,2.26500882,0,2896,429.21875,736.841329,542935.1442,0,0,0,0,1,0,0,0,0,443.0645161,73.16666667,955.2307692,592,0,0,0,0,0,0,18,1317,13,12418,29200,118,5,32,169943,0,169943,169943,5569548,0,5569548,5569548,0,0,BENIGN
500,192.168.50.9-52.85.89.38-42406-443-6,192.168.50.9,42406,52.85.89.38,443,6,09:26.6,117216481,28,25,1900,12746,517,0,67.85714286,137.6269015,2896,0,509.84,807.3193647,124.9482997,0.452154847,2254163.096,11347828.37,58527686,0,117216481,4341351.148,15606020.46,58527686,1,117177305,4882387.708,16515485.22,58607930,0,0,0,0,0,912,816,0.238874259,0.213280588,0,2896,271.2222222,595.720419,354882.8176,0,0,0,0,1,0,0,0,0,276.3396226,67.85714286,509.84,912,0,0,0,0,0,0,28,1900,25,12746,29200,122,12,32,143741,89666.79671,207145,80337,58444970,116978.089,58527686,58362254,0,0,BENIGN
370,192.168.50.9-18.235.76.148-32960-443-6,192.168.50.9,32960,18.235.76.148,443,6,09:27.2,81485299,24,16,1306,2560,176,0,54.41666667,79.62898569,282,38,160,126.0010582,47.44414081,0.490886092,2089366.641,7927219.292,40815321,1,81485299,3542839.087,10156757.77,40815321,1,81421037,5428069.133,12325443.73,40881104,1,1,0,0,0,768,512,0.294531655,0.196354437,0,282,98.58536585,111.4836256,12428.59878,0,0,1,0,0,1,0,0,0,101.05,54.41666667,160,768,0,0,0,0,0,0,24,1306,16,2560,478,150,7,32,64948,737.2808149,65742,64285,27075306,13397199.81,40815321,14049492,0,0,BENIGN
209,172.217.10.110-192.168.50.9-443-53406-6,192.168.50.9,53406,172.217.10.110,443,6,09:29.2,52706336,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.824726651,0.18973051,5856259.556,17553233.06,52664867,0,52706336,7529476.571,19902842.3,52664867,0,3,3,0,3,3,1,0,0,0,256,64,0.151784408,0.037946102,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,256,0,0,0,0,0,0,8,215,2,92,1444,451,4,32,41176,0,41176,41176,52664867,0,52664867,52664867,0,0,BENIGN
74,192.168.50.9-69.172.216.58-43898-443-6,192.168.50.9,43898,69.172.216.58,443,6,09:30.2,25296,1,3,0,0,0,0,0,0,0,0,0,0,0,158.1277672,8432,14602.05434,25293,1,0,0,0,0,0,3,1.5,0.707106781,2,1,0,0,0,0,32,96,39.53194181,118.5958254,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,237,59,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
73,192.168.50.9-23.194.142.213-57816-443-6,192.168.50.9,57816,23.194.142.213,443,6,09:30.2,20814,1,5,0,62,0,0,0,0,31,0,12.4,16.97939928,2978.764293,288.2675123,4162.8,9304.949715,20808,1,0,0,0,0,0,6,1.5,1,3,1,0,0,0,0,32,160,48.04458538,240.2229269,0,31,8.857142857,15.12645113,228.8095238,0,0,0,0,0,1,1,0,5,10.33333333,0,12.4,32,0,0,0,0,0,0,1,0,5,62,237,235,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
75,192.168.50.9-8.43.72.113-44764-443-6,192.168.50.9,44764,8.43.72.113,443,6,09:30.2,34130,1,3,6,18,6,6,6,0,6,6,6,0,703.1936713,117.1989452,11376.66667,19466.4098,33854,3,0,0,0,0,0,276,138,190.9188309,273,3,0,0,0,0,20,60,29.2997363,87.89920891,6,6,6,0,0,0,0,0,0,0,1,1,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,52281,65535,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
161222,192.168.50.9-23.194.142.213-57816-443-6,23.194.142.213,443,192.168.50.9,57816,6,09:30.2,102,1,4,0,24,0,0,0,0,6,6,6,0,235294.1176,49019.60784,25.5,48.33563213,98,1,0,0,0,0,0,4,1.333333333,0.577350269,2,1,0,0,0,0,32,80,9803.921569,39215.68627,0,6,4,3.098386677,9.6,0,0,0,0,0,1,1,0,4,4.8,0,6,32,0,0,0,0,0,0,1,0,4,24,235,0,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
112233,192.168.50.9-69.172.216.58-43898-443-6,69.172.216.58,443,192.168.50.9,43898,6,09:30.2,64,1,2,0,0,0,0,0,0,0,0,0,0,0,46875,32,41.01219331,61,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,32,64,15625,31250,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,59,237,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
194026,192.168.50.9-8.43.72.113-44764-443-6,8.43.72.113,443,192.168.50.9,44764,6,09:30.2,93,1,2,6,12,6,6,6,0,6,6,6,0,193548.3871,32258.06452,46.5,62.93250353,91,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,10752.68817,21505.37634,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,65535,52281,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
77,192.168.50.9-69.172.216.111-55788-443-6,192.168.50.9,55788,69.172.216.111,443,6,09:32.2,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,0,0,1,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
79,192.168.50.9-69.172.216.111-55786-443-6,192.168.50.9,55786,69.172.216.111,443,6,09:32.2,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,3.10E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,0,0,1,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
81,192.168.50.9-52.85.89.10-60054-443-6,192.168.50.9,60054,52.85.89.10,443,6,09:32.2,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,3.10E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,0,0,1,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,344,-1,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
82,192.168.50.9-69.172.216.111-55788-443-6,69.172.216.111,443,192.168.50.9,55788,6,09:32.2,264,3,0,0,0,0,0,0,0,0,0,0,0,0,11363.63636,132,183.8477631,262,2,264,132,183.8477631,262,2,0,0,0,0,0,0,0,0,0,96,0,11363.63636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,59,-1,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
15871,192.168.50.9-69.172.216.111-55788-443-6,69.172.216.111,443,192.168.50.9,55788,6,09:32.2,26,1,2,0,0,0,0,0,0,0,0,0,0,0,115384.6154,13,15.55634919,24,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,32,64,38461.53846,76923.07692,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,59,237,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
83,192.168.50.9-69.172.216.111-55786-443-6,69.172.216.111,443,192.168.50.9,55786,6,09:32.2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,59,-1,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
121286,192.168.50.9-69.172.216.111-55786-443-6,69.172.216.111,443,192.168.50.9,55786,6,09:32.2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3000000,0.5,0.707106781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,64,1000000,2000000,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,59,237,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
84,192.168.50.9-52.85.89.10-60054-443-6,52.85.89.10,443,192.168.50.9,60054,6,09:32.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
108197,192.168.50.9-52.85.89.10-60054-443-6,192.168.50.9,60054,52.85.89.10,443,6,09:32.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,344,-1,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
85,172.217.12.202-192.168.50.6-443-55291-6,192.168.50.6,55291,172.217.12.202,443,6,09:32.9,231,4,0,129,0,46,6,32.25,18.87458609,0,0,0,0,558441.5584,17316.01732,77,129.9038106,227,2,231,77,129.9038106,227,2,0,0,0,0,0,1,0,0,0,80,0,17316.01732,0,6,46,35,17.4642492,305,0,0,1,0,0,1,0,0,0,43.75,32.25,0,80,0,0,0,0,0,0,4,129,0,0,258,-1,3,20,0,0,0,0,0,0,0,0,0,0,BENIGN
86,172.217.12.202-192.168.50.6-443-55291-6,192.168.50.6,55291,172.217.12.202,443,6,09:32.9,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,0,0,1,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
87,172.217.12.202-192.168.50.6-443-55291-6,172.217.12.202,443,192.168.50.6,55291,6,09:33.0,3,3,0,18,0,6,6,6,0,0,0,0,0,6000000,1000000,1.5,0.707106781,2,1,3,1.5,0.707106781,2,1,0,0,0,0,0,0,0,0,0,60,0,1000000,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,251,-1,2,20,0,0,0,0,0,0,0,0,0,1,BENIGN
31461,172.217.12.202-192.168.50.6-443-55291-6,172.217.12.202,443,192.168.50.6,55291,6,09:33.0,192,1,2,6,12,6,6,6,0,6,6,6,0,93750,15625,96,131.5218613,189,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,5208.333333,10416.66667,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,251,258,0,20,0,0,0,0,0,0,0,0,0,1,BENIGN
89,192.168.50.9-68.67.180.43-57062-443-6,68.67.180.43,443,192.168.50.9,57062,6,09:34.7,203,1,1,0,0,0,0,0,0,0,0,0,0,0,9852.216749,203,0,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4926.108374,4926.108374,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,102,428,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
68232,192.168.50.9-68.67.180.43-57062-443-6,192.168.50.9,57062,68.67.180.43,443,6,09:34.7,21224,1,2,0,0,0,0,0,0,0,0,0,0,0,141.3494158,10612,15003.39168,21221,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,32,64,47.11647192,94.23294384,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,428,102,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
91,192.168.50.9-69.172.216.55-38536-443-6,69.172.216.55,443,192.168.50.9,38536,6,09:35.2,220,1,3,0,0,0,0,0,0,0,0,0,0,0,18181.81818,73.33333333,105.1871348,194,1,0,0,0,0,0,195,97.5,136.4716088,194,1,0,0,0,0,32,96,4545.454545,13636.36364,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,66,486,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
127147,192.168.50.9-69.172.216.55-38536-443-6,192.168.50.9,38536,69.172.216.55,443,6,09:35.2,25372,1,4,0,0,0,0,0,0,0,0,0,0,0,197.0676336,6343,7975.290298,16557,2,0,0,0,0,0,8815,2938.333333,5085.01252,8810,2,0,0,0,0,32,128,39.41352672,157.6541069,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,32,0,0,0,0,0,0,1,0,4,0,486,66,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
522,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,09:39.9,107499829,6,0,0,0,0,0,0,0,0,0,0,0,0,0.055814042,21499965.8,31004294.07,67501307,2,107499829,21499965.8,31004294.07,67501307,2,0,0,0,0,0,0,0,0,0,0,0,0.055814042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,0,0,2.5,0.707106781,3,2,53749911,19447410.72,67501307,39998515,0,0,BENIGN
93,192.168.50.9-69.172.216.111-55778-443-6,69.172.216.111,443,192.168.50.9,55778,6,09:40.2,220,1,3,0,0,0,0,0,0,0,0,0,0,0,18181.81818,73.33333333,62.17984668,121,3,0,0,0,0,0,99,49.5,65.76093065,96,3,0,0,0,0,32,96,4545.454545,13636.36364,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,74,270,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
206382,192.168.50.9-69.172.216.111-55778-443-6,192.168.50.9,55778,69.172.216.111,443,6,09:40.2,25254,1,2,0,0,0,0,0,0,0,0,0,0,0,118.7930625,12627,17854.44622,25252,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,32,64,39.5976875,79.19537499,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,270,74,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
95,192.168.50.9-69.172.216.111-55780-443-6,69.172.216.111,443,192.168.50.9,55780,6,09:40.2,123,1,3,0,0,0,0,0,0,0,0,0,0,0,32520.3252,41,49.51767361,97,3,0,0,0,0,0,26,13,14.14213562,23,3,0,0,0,0,32,96,8130.081301,24390.2439,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,80,270,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
182069,192.168.50.9-69.172.216.111-55780-443-6,192.168.50.9,55780,69.172.216.111,443,6,09:40.2,25099,1,2,0,0,0,0,0,0,0,0,0,0,0,119.5266744,12549.5,17744.84467,25097,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,32,64,39.84222479,79.68444958,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,270,80,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
96,192.168.50.9-69.172.216.111-55800-443-6,192.168.50.9,55800,69.172.216.111,443,6,09:40.3,10079643,14,13,3112,1026,920,0,222.2857143,360.6296691,330,0,78.92307692,124.1487425,410.5304126,2.678666298,387678.5769,1952282.062,9959378,1,120261,9250.846154,19607.42767,66298,2,10054085,837840.4167,2885184.692,9999473,1,0,0,0,0,464,432,1.38893808,1.289728218,0,920,147.7857143,274.6610513,75438.69312,0,0,0,0,1,0,0,0,0,153.2592593,222.2857143,78.92307692,464,0,0,0,0,0,0,14,3112,13,1026,29200,63,6,32,120261,0,120261,120261,9959378,0,9959378,9959378,0,0,BENIGN
98,192.168.50.9-69.172.216.111-55802-443-6,192.168.50.9,55802,69.172.216.111,443,6,09:40.3,10079875,14,13,3114,1026,921,0,222.4285714,360.9273769,330,0,78.92307692,124.1487425,410.719379,2.678604645,387687.5,1951995.175,9957977,1,121895,9376.538462,20101.10472,68753,1,10054968,837914,2885355.828,10000092,1,0,0,0,0,464,432,1.388906112,1.289698533,0,921,147.8571429,274.8693581,75553.16402,0,0,0,0,1,0,0,0,0,153.3333333,222.4285714,78.92307692,464,0,0,0,0,0,0,14,3114,13,1026,29200,63,6,32,121895,0,121895,121895,9957977,0,9957977,9957977,0,0,BENIGN
218,172.217.11.6-192.168.50.9-443-43646-6,192.168.50.9,43646,172.217.11.6,443,6,09:41.3,53688438,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.718177161,0.186259842,5965382,17880619.79,53647021,1,53688438,7669776.857,20274064.78,53647021,2,3,3,0,3,3,1,0,0,0,256,64,0.149007874,0.037251968,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,256,0,0,0,0,0,0,8,215,2,92,407,273,4,32,41152,0,41152,41152,53647021,0,53647021,53647021,0,0,BENIGN
220,172.217.12.130-192.168.50.9-443-39378-6,192.168.50.9,39378,172.217.12.130,443,6,09:41.3,53688530,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.718167363,0.186259523,5965392.222,17880943.86,53647896,0,53688530,7669790,20274444.58,53647896,0,3,3,0,3,3,1,0,0,0,256,64,0.149007619,0.037251905,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,256,0,0,0,0,0,0,8,215,2,92,406,265,4,32,40277,0,40277,40277,53647896,0,53647896,53647896,0,0,BENIGN
485,172.217.10.68-192.168.50.9-443-43796-6,192.168.50.9,43796,172.217.10.68,443,6,09:44.3,104447601,74,102,5092,4752,195,0,68.81081081,79.93759136,322,0,46.58823529,60.63334914,94.24821543,1.685055457,596843.4343,4605682.75,40548443,0,104366858,1429682.986,7088380.761,40630355,0,104406700,1033729.703,6046986.139,40589565,0,1,0,0,0,2368,3264,0.708489226,0.976566231,0,322,55.87570621,69.86453067,4881.052645,0,0,1,0,0,1,0,0,1,56.19318182,68.81081081,46.58823529,2368,0,0,0,0,0,0,74,5092,102,4752,309,336,43,32,328616,212790.2391,470149,83907,34327134.33,10443803.22,40548443,22269720,0,0,BENIGN
486,172.217.12.198-192.168.50.9-443-53136-6,192.168.50.9,53136,172.217.12.198,443,6,09:44.3,104880679,100,146,2658,154252,176,0,26.58,41.55565332,2836,0,1056.520548,839.246544,1496.081085,2.345522572,428084.4041,4733109.117,58752928,0,104799627,1058582.091,7423159.712,58752928,1,104839777,723032.9448,6151395.666,58836732,0,1,0,0,0,3200,4672,0.95346446,1.392058112,0,2836,635.4493927,820.482406,673191.3785,0,0,1,0,0,1,0,0,1,638.0325203,26.58,1056.520548,3200,0,0,0,0,0,0,100,2658,146,154252,1444,328,35,32,62540.5,30211.13723,83903,41178,52065249,9457806.343,58752928,45377570,0,0,BENIGN
97,192.168.50.9-69.172.216.111-55800-443-6,69.172.216.111,443,192.168.50.9,55800,6,09:50.3,227,1,3,0,0,0,0,0,0,0,0,0,0,0,17621.14537,75.66666667,65.45481902,130,3,0,0,0,0,0,133,66.5,89.80256121,130,3,0,0,0,0,32,96,4405.286344,13215.85903,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,63,245,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
28791,192.168.50.9-69.172.216.111-55800-443-6,192.168.50.9,55800,69.172.216.111,443,6,09:50.3,25274,1,2,0,0,0,0,0,0,0,0,0,0,0,118.6990583,12637,17867.17415,25271,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,32,64,39.56635277,79.13270555,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,245,63,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
99,192.168.50.9-69.172.216.111-55802-443-6,69.172.216.111,443,192.168.50.9,55802,6,09:50.3,124,1,3,0,0,0,0,0,0,0,0,0,0,0,32258.06452,41.33333333,70.72717535,123,0,0,0,0,0,0,123,61.5,86.97413409,123,0,0,0,0,0,32,96,8064.516129,24193.54839,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,63,245,0,32,0,0,0,0,0,0,0,0,0,1,BENIGN
162323,192.168.50.9-69.172.216.111-55802-443-6,192.168.50.9,55802,69.172.216.111,443,6,09:50.3,25028,1,2,0,0,0,0,0,0,0,0,0,0,0,119.8657504,12514,17693.22588,25025,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,32,64,39.95525012,79.91050024,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,245,63,0,32,0,0,0,0,0,0,0,0,0,0,BENIGN
479,192.168.50.6-216.58.219.226-55102-443-6,192.168.50.6,55102,216.58.219.226,443,6,09:52.1,113695738,42,56,5664,2516,1062,6,134.8571429,295.0324142,80,6,44.92857143,29.53448348,71.9464084,0.861949636,1172121.01,6939108.081,58334001,0,113614813,2771093,10548740.55,58415131,1,113654784,2066450.618,9162375,58374874,0,1,0,0,0,840,1120,0.369406987,0.492542649,6,1062,83.09090909,197.2325412,38900.67532,0,0,1,0,0,1,0,0,1,83.93877551,134.8571429,44.92857143,840,0,0,0,0,0,0,42,5664,56,2516,255,749,41,20,107506,52215.90396,153868,62292,28278146,22782588.21,58334001,9847055,0,0,BENIGN
134304,192.168.50.8-8.8.8.8-61625-53-17,192.168.50.8,61625,8.8.8.8,53,17,09:52.1,46276,2,2,96,610,48,48,48,0,305,305,305,0,15256.28836,86.43789437,15425.33333,26713.13093,46271,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,40,40,43.21894719,43.21894719,48,305,150.8,140.7646973,19814.7,0,0,0,0,0,0,0,0,1,188.5,48,305,40,0,0,0,0,0,0,2,96,2,610,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
460,192.168.50.8-52.26.72.3-60025-443-6,192.168.50.8,60025,52.26.72.3,443,6,09:52.2,110594341,46,46,24002,7740,2920,0,521.7826087,916.7909228,1943,2,168.2608696,485.6870705,287.0128771,0.831868965,1215322.429,3235973.816,10018352,1,110502039,2455600.867,4321822.429,10108864,1,110504029,2455645.089,4352117.985,10110111,1,0,0,0,0,944,928,0.415934483,0.415934483,0,2920,341.311828,747.6785373,559023.1952,0,0,0,0,1,0,0,0,1,345.0217391,521.7826087,168.2608696,944,0,0,0,0,0,0,46,24002,46,7740,8192,52560,44,20,156250.5455,159616.4381,599741,90300,9889389.091,289921.7128,10018352,9049765,0,0,BENIGN
133796,192.168.50.8-8.8.8.8-55246-53-17,192.168.50.8,55246,8.8.8.8,53,17,09:52.2,45485,2,2,154,410,77,77,77,0,205,205,205,0,12399.69221,87.94107948,15161.66667,26256.44687,45480,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,64,43.97053974,43.97053974,77,205,128.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,160.25,77,205,64,0,0,0,0,0,0,2,154,2,410,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
121512,192.168.50.8-8.8.8.8-62204-53-17,192.168.50.8,62204,8.8.8.8,53,17,09:52.2,45025,2,2,154,310,77,77,77,0,155,155,155,0,10305.3859,88.83953359,15008.33333,25990.86575,45020,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,40,44.4197668,44.4197668,77,155,108.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,135.25,77,155,64,0,0,0,0,0,0,2,154,2,310,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
52489,192.168.50.8-8.8.8.8-54503-53-17,192.168.50.8,54503,8.8.8.8,53,17,09:52.3,57156,2,2,84,400,42,42,42,0,200,200,200,0,8468.052348,69.9839037,19052,32993.83583,57150,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,34.99195185,34.99195185,42,200,105.2,86.54016409,7489.2,0,0,0,0,0,0,0,0,1,131.5,42,200,40,0,0,0,0,0,0,2,84,2,400,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
